rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Feels like cheating.,"Absolutely amazing. Cooking steak now  feels a little bit like I'm cheating. Obviously it doesn't have the same smokiness as a grilled steak, but it's so worth it, especially if cooking for just a couple of people. Make sure you finish things on the stove or broiler for a nice searing.<br /><br />I also got the idea that I might be able to temper chocolate with it due to the precise temperature control, so that's a major bonus I wasn't anticipating.",[],B00UKPBXM4,B00UKPBXM4,AGCXVEIOWOZJMYHRFGN5ABJGSLDQ,1496277327000,1,True
4.0,Good Cushion but Only ONE Cover.,"Nice quality cushion that works great! Like others who have reviewed, I did not receive the second mesh cover. Would have been nice and I would have given 5 stars if it had been included.  Seller should really change the product description!",[],B01MS3I2AG,B01MS3I2AG,AHO2ZH746RN2ZTFINDTEV43JVXUA,1503771988964,1,True
4.0,Whoops! we wanted the bigger mugs but these are great.,These are great quality and a beautiful cheerful set. We ordered them accidentally when we were trying to get the larger mugs. I would have kept them for looks if we had the space!<br />We have the coffee mugs now and they are GREAT! They work on n the dishwasher and microwave and have a nice weight to them.,[],B00MW6FX6Q,B00MW6FX6Q,AFKYYECIMAJGYDSR7BXSMMY2G3VA,1435694957000,0,True
5.0,Great!,Works well! I like grinding coffee beans with this!,[],B07RS2G42S,B09QG6LBV6,AHQD2VLV74ZQLGI73UNBCK7WKEDA,1580075890075,0,True
5.0,TV stand.,Just perfect for what I wanted.  I just put it together today with a little difficulty.  It took a little longer than I thought it would but was worth the energy.  Just the right length and height for where I wanted to put it.,[],B0BSBCJM9S,B0BVH86VF8,AHWGP6ZGZ6MXMPVVLCP2JRU53UCQ,1682628286338,0,True
5.0,Exactly as pictured,Very easy to use and I love that it still allows light through but has privacy so I don't have to worry about people being able to see in.,[],B0BHYFQ8C9,B0BXW1LRGB,AEGKATOQ6PLXS6XBJJ3FG5SZ5BKA,1690597653006,0,True
5.0,"One month in, Best purchase ever!",I came to let all of you know that this is a wonderfully designed robot and has made me so happy. I have many illnesses and cannot sweep and mop as often as I would like. It efficiently cleans and wipes my floors/carpet and is easy to clean afterward. I will add to my review after I have had it for awhile.,[],B094N4VJ7S,B0BZ4J87J1,AHTDAP2WWMZ6U77WJPSZ3ISQDSFQ,1681541954272,0,True
5.0,Avoid mess around kitchen,I use to get several utensils to cook and this is perfect to keep them together but organized.,[],B08W9MWT8G,B08W9MWT8G,AFIYTNXJ74E76MNZREBSIJWCWZUA,1652618540553,0,True
5.0,Handy,Good size for small family,[],B0086UR0SG,B0086UR0SG,AFGI4K2VTDIJXOWTE6OC4ZXF2IQQ,1562411670703,0,True
4.0,Got it on time is beautiful it really really makes any wall looks different,"Wish I can give five stars, but as some one said the pattern does not align!, after that,  every thing is ok,stick hard but still can be remove it if you made a mistake (slowly if you dont want to tear wall paint). Got it on time is beautiful it really really makes any wall looks different. And If you have time and  like DIY like me...... I went to Office D, and I got one gray one dark brown and one black pertmanent markers and made the patterns match.  My wife told me that I going to made a mess, But after I finished She told me that I did I great  job. ( and She is not easy).",[],B01655D1SQ,B01655D1SQ,AFO2VSKMZHOGHFIELZJZYESD4IJQ,1467319709000,3,True
5.0,Great quality carpet !!,"Great quality, beautiful design.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/91upsnyq8OL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91upsnyq8OL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/91upsnyq8OL._SL256_.jpg'}]",B07NPL4DPM,B0BVMHVLBG,AH4IWADPYT2BCZG26QS3PN7Y2Z2Q,1667952423133,1,True
1.0,Restocking Fees!,"We returned this item as the colors did not match what is shown in the online images. This is likely due to lighting. However, this company charges a 15% restocking fee. Check for Prime options instead.",[],B0825BQ2GK,B0BX8J679C,AEPJDN36UDA5UVNG4F3EWG7I4UUQ,1617749187692,1,True
5.0,Does the job,This is sleek and well-made.  I am on the HCG protocol and this is doing what I need done for weighing my meats.  Recommend.  Shipping fast and product as described.,[],B003E7AZQA,B09MN4GBW8,AH3FNETWYK2WE6B3FHNUZ7UHQPCA,1289167661000,0,True
5.0,Very nice,Heavy and very substantial. Pleased with this purchase.,[],B087G8F25S,B07KNWTZTR,AGUTVIKG4BWWH6TJA6GS74SIHVCA,1618188319504,0,True
5.0,Beautiful,These glasses are beautiful! I was concerned by having them shipped that they would break. They are packaged expertly. They are sturdy and so gorgeous!,[],B07BM2WF72,B0BFZXDSK3,AEYHH34ZJFNM2S2VEOYGUHNWWUFA,1631462042557,0,True
5.0,Good size,Just what we were looking for to carry my daughters lunch in.  Has everything you need.,[],B07C2749DM,B07C2749DM,AFEUKSRNQUMXDB7BJTEUXTVNXVWA,1544990796654,0,True
5.0,Love it,Beautiful and full  very festive,[],B071DVQZKX,B071DVQZKX,AG54MCKOY2LAHKWSC5DP7EJ2YAAQ,1509742762270,0,True
5.0,works great,does not soak up water real good  but its a lot better than what i have paid a lot more money for,[],B099MK8R49,B08N635GR3,AHFORCHX2MKLKZ5VKLAPEKAJ5C5A,1669813404214,0,True
5.0,Was worth it,It is beautiful I love it very light weight and was a great price,[],B08K93VK3X,B08RD844YN,AEFOZBASAFXLDISE547INFZNVY5Q,1641429930943,0,True
5.0,"Doctor Who,",My granddaughter says she loves it.,[],B00937R0XG,B00937R0XG,AE3GOU26OCL4N2QU4R7REXBSONVQ,1420516880000,0,True
5.0,Attractive toilet cover,Adds a nice touch to the bathroom.,[],B07R73P4XB,B0BGQPMJHR,AGYBZCHKXEVABKQAH47HY32TPM6A,1583847039141,0,True
4.0,A dog lover's delight,"Gave this to a friend who worships dachshunds. She was delighted, and uses them as wine glasses for friends and family. A conversation starter.",[],B01N1WHUEE,B01N1WHUEE,AHWXNC52VEW5BPOY4PKE26TD7VWA,1548980159599,0,True
5.0,Good buy!,The towels are highly absorbent. Nice color. Wash well - fluffy and no fading.,[],B00GQP0XTQ,B0BGLZXZQ6,AH6N6IK2HLJMX4LDDCQQLMGP4APQ,1451150072000,0,True
5.0,Such a beautiful pitcher! Holds a good amount of liquid,"Such a beautiful pitcher! Holds a good amount of liquid. I like the ice lip around the spout, keeps everything in the pitcher while you pour. I made a big pitcher of watermelon lemonade with my new Mikasa pitcher.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/713SArKGFmL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/713SArKGFmL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/713SArKGFmL._SL256_.jpg'}]",B018QDR0FA,B0911LPT37,AHW7LNMI2ZHTDOT6JMS4WXD6CSSA,1504065928912,2,True
4.0,Cute,"Nice little ornament with a kind of old-fashioned feel.  Bought it as a stocking stuffer for my daughter-in-law, who is very &#34;into&#34; Precious Moments figurines, and she loved it.",[],B003T77M3E,B003T77M3E,AFQTO5DAKQGG6B72PWUTZWR3WXSQ,1367941259000,0,True
4.0,"Very pretty, but fragile","There are two 6 foot (approx, I didn't measure) garlands in the box. They are very pretty and true to the photo/realistic. But, they seem very fragile -- when I took the first one out of the packaging (super carefully) one of the berry branches just fell out, ok no big deal, I shoved it back into where I thought it might have belonged, but the garlands overall seem incredibly fragile. The pieces are held together with a brown papery-floral-type tape and the garlands arrive in the box wrapped in a wreath-like shape. This makes it difficult to straighten out the garland, especially with how fragile they seem. Both garlands have some broken berries (see photos for an example) not a super big deal to me, but might be for someone else. The berries are made of a styrofoam-type material. I don't think these garlands would make it through many Christmas seasons, and if you have young kids/a super playful cat/dog, I wouldn't recommend them. But, if you're ok with handling them gingerly, they are quite beautiful, especially for the price. 1 star knocked for the broken berries (>5 berries) and for the fragility/berry branch falling out when removing it from packaging","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81GSf4uy67L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81GSf4uy67L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81GSf4uy67L._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Gv3YHpRzL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Gv3YHpRzL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Gv3YHpRzL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LXpZgiwVL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LXpZgiwVL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81LXpZgiwVL._SL256_.jpg'}]",B08LD6Y1RG,B08LD6Y1RG,AE5EA2WMRNVWCT7PUCFDM2NQWJ6A,1606926255342,1,True
5.0,Love it!,Perfect tree!!,[],B01L9X99GC,B07VTR9V54,AEMHUPQDZEZQUEHNAMWMCS3IDL3Q,1510699887512,0,True
5.0,Nice cup of coffee with these,Exactly what we wanted. Nice size mugs for our coffee. Perfect color too.,[],B07XP5W7ZN,B0995ZNK1H,AFYNS6XQZL3O5HSQDKPCK677Z6BQ,1622087077705,0,True
5.0,Love it,"Very absorbent, easy to clean by just throwing it into the wash and pack away easily when in the way",[],B07N9JXYBD,B09X229JGB,AGGX7J5GOR5WY7GC5MX5263S3LYA,1658795632491,0,True
5.0,Better than expected for coaster gift,"Super, long-lasting quality of coasters and the art work/print job is nicely done. Very happy with purchase. Coasters made for perfect gift.",[],B0791293MV,B07911S2QS,AHRONHB56LBACD2UOTTIYFNEJ3XQ,1569946494382,0,True
5.0,Love,"Love this basket, great style and look. Does not disappoint, go get one!",[],B07B8W8FHF,B07B8W8FHF,AE5RKQG3OD3UQ5H5CBXQZ3PTE7NQ,1611718870222,0,True
5.0,They are nicer than expected.,They are exactly what I needed for my tables at my wedding.,[],B00H74P9G2,B00H74P9G2,AE7JV7LL2UR3NUXSFJY4YOIWKKSA,1551621661097,1,True
5.0,Perfect fit,Sweeper works much better with new gasket,[],B005S4CKZG,B005S4CKZG,AEXPTOFET6VETX2SICWTPWKZPO6Q,1666752061665,0,True
5.0,Recommend,"Really beautiful! High quality, cute image.",[],B07HF8YFFT,B08K485X9M,AG5NOKYSPMEXFKJVCEKWAWH2PUDQ,1551232393532,0,True
5.0,Five Stars,great,[],B01AGS0KZA,B01AGS0KZA,AH4FD5XY6FSB55BULHQYDEX7Z4KQ,1462480253000,0,True
5.0,Best neck pillow,"Spent 30 hours traveling abroad and this little pillow is a lifesaver.  It is very soft, flexible and does what it says it does.  I was in a middle seat and it didn't matter... the pillow supported my neck and jaw and I was actually able to sleep on the airplane.  Very soft, spills run off and it is wasable.  everyone asked about it as they struggled with their ole-school pillows.  Highly recommend!",[],B009416CVC,B009416CVC,AGQN7XTNJEZIU5FO5CAKQLS5QP6Q,1450273208000,3,True
5.0,College Dorm Approved,"My daughter purchased this to use while she is away at college and she raves about the ease of use, how well it works and how easy it is to clean. And that coming from an 18-year-old? I would take that as the ultimate high praise and recommendation for this product.",[],B07XFCRG1D,B0C537C65G,AF7VO333LUSEIGXQA73HBATVRPYQ,1646537214953,2,True
5.0,"Great clock, large display numbers.","Nice, clear, bright display of large numbers, easy to see across room. Compact clock, easy to use.",[],B08DHZD3GQ,B0BZ5ZRBRC,AG4G466O3H4BJ3FPZORMLYO4QWEA,1612576524443,0,True
4.0,Overall a great carpet,I bought this carpet to go in my dorm room by my bed and it's been great for the year I've had it. It was a slightly more purple color than what the picture advertised but it was close enough for me to be happy with it. Good quality for the price considering carpets are so expensive nowadays.,[],B083F6FQ5T,B0947GSRQY,AGEIHTF5BUBLFCZNNIQUPR3NCGVA,1627355227731,0,True
3.0,I would not recommend.,"I have had these for a year now and they are thick, heavy and sturdy. My only issue with these dishes are that the bowls have little cracks in the bottom and will get moldy sitting clean in the cupboard. It is like they didn't clear coat them enough or something. I threw all of the bowls away. So much for my matching dishes because I'm not buying a new set just for the bowl. I would not recommend.",[],B084G3MRZ9,B084G3MRZ9,AE56FMMZTSLIZHS32AJEKDLDAANQ,1667831127949,4,True
5.0,"Good Price Point, Good Quality. No Complaints.","Does exactly what you would expect it to do. Quality is fine, no real complaints at all, but if I had to nit-pick, cups and lids get more difficult to reach when their volumes get low.... Which is wouldn't be an issue if you had a cup of coffee first.... oh the horror!",[],B009P8K602,B009P8K602,AHXV4YXWLFJZNTHMH3PJGHIXEGNQ,1418246691000,1,True
5.0,"Buen articulo, para separar los alimentos de el lonche", ,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81SjzYEy1XL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81SjzYEy1XL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81SjzYEy1XL._SL256_.jpg'}]",B09FJR4RD6,B09JNMTXCY,AEZF7CI26T74NLOQKCMSIU6B4MVA,1667841098275,0,True
5.0,Lifetime warantee!,Quality product with a lifetime warantee!,[],B07LHJWVDB,B0B8L7V4D7,AETUDXABJS2CBVIMXR5PFYZRTAKQ,1627877728375,1,True
5.0,Swivel Sweeper - Amazing!,"This is the best sweeper I've even had! It's light weight, powerful, and just plain Great!<br />I've had several in the past, but this one has been improved and it does not only the tile floors, but it's also a quick clean for carpets.  You'll love it!",[],B002GUH8DY,B002GUH8DY,AFDOAIVPT7P24J54BYS55JS54B7A,1347067610000,1,True
5.0,Sturdy,Feel a little rubbery but good Otherwise,[],B08C2KQKQL,B08T6MX1F9,AG7Q7QAHUCXJS4IG73E4A3CRMHZA,1635741443491,0,True
5.0,Five Stars,Love this table! Perfect for so many uses! Very sturdy. Does not take up a lot of room!,[],B002SCCW18,B07B8SR13Z,AEPB6RORPUD2NKOEYL2O25NH3H6Q,1521238986887,0,True
3.0,cute but not great quality,these are cheaply made...I've only used it a few times and it feels like its going to snap/break :-(,[],B00GYRHCEU,B00GYRHCEU,AHHUOT3IIP5UATLPWVBXVE73RZJA,1427652525000,0,True
5.0,Classy,I put in a soaker tub and I placed this towel bar next to it . It is very sturdy and completed my updated bath.,[],B000NVXMCE,B07VKXRWQW,AGVY3EDXOAJAQYFH2DTJSFHE7PGA,1649026312099,0,True
1.0,The product works fine but was sent to me used and was never ...,The product works fine but was sent to me used and was never washed. Had chocolate on a lot of the product.  Missing instructions and box was beat to crap.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/710HxPDYdEL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/710HxPDYdEL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/710HxPDYdEL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7125YDkPkqL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7125YDkPkqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/7125YDkPkqL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SKyX9E3AL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SKyX9E3AL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SKyX9E3AL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pQFgd+R6L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pQFgd+R6L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71pQFgd+R6L._SL256_.jpg'}]",B011RBDCJQ,B09X2DZX6S,AFEWGJPKPH22CAGSOYT2JKGJKFTA,1516333950152,8,True
3.0,design,"The weight and look is nice.  It is a screenprint though and not a true weave, so the design may not match when panels are closed.",[],B08CBX72M6,B08LPSZW2Z,AHSPEV7KWSXDAYM3JA3J7ADQID3A,1668695664938,0,True
4.0,The tiles were perfect for my repair job and the quantity was just right.,The tiles are an exact match of the water damaged ones in my office ceiling. The quantity was perfect as I didn’t have to purchase a whole case for a small repair job. They were a bit pricey with the added shipping cost but cheaper than a case. There were no local sources for the product so I was happy to get them via the internet.,[],B019D1A9V6,B019D1A9V6,AGLTM2WCGLSUWXYOY6FVZM5A5KIQ,1616303134389,0,True
5.0,Sturdy and quality,"Very sturdy, love it",[],B01CIQZMCY,B01CIQZMCY,AGEYRAPUYRBCWCWABUHABUXZLABA,1490042567000,1,True
5.0,Five Stars,Very cute,[],B074FLTS6N,B07JG72G9G,AF4QURQ67BD6SOUVR6YM6GKC445A,1515995111508,0,True
5.0,¡Excelente!,¡Excellent!,[],B0000Z6JIW,B07LB4X26D,AG33EBWZWUYMEOMEKBX35ISJERNQ,1577969736831,0,True
5.0,Good merchandise,Value for the money.,[],B089Q35QPS,B07TZHQQ2L,AF45VELTW2VDHZ7SWRU4BZYI6LRA,1625465581030,0,True
1.0,don’t buy this,The screws aren’t labeled but the instruction manual has everything labeled with letters. The screws for the hooks break easily. The wood looks very cheap and not sturdy,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8138HRjtwRL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8138HRjtwRL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8138HRjtwRL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EjhtASeqL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EjhtASeqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81EjhtASeqL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81a+vNlnUqL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81a+vNlnUqL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81a+vNlnUqL._SL256_.jpg'}]",B07SR26QMQ,B0948HXVJ9,AGN6SR7NRCTV42RU42HDFHV7TAYQ,1607308220513,4,True
